# Empirical Bayesian Rates
# Rate in each gamma category: category 1, Rate= 0.005920067 category 2, Rate= 0.1297438 category 3, Rate= 1.253818 
# Posterior probability for each category, and each position is given.
POS	Rate	Categ 1	Categ 2	Categ 3	
1241	1.239321	0.003578131	0.008924693	0.9874972	
1242	1.239321	0.003578131	0.008924693	0.9874972	
1243	1.239321	0.003578131	0.008924693	0.9874972	
1244	1.224156	0.003373918	0.02264256	0.9739835	
1245	0.9173023	0.02813386	0.2681384	0.7037277	
1246	1.253315	0.0001182494	0.0003163764	0.9995654	
1247	1.244089	0.0004006158	0.00821065	0.9913887	
1248	0.1145488	0.134988	0.8636601	0.00135192	
1249	0.9657075	0.00169197	0.2544308	0.7438773	
1250	0.8485145	0.005166654	0.3548307	0.6400027	
1251	0.8485145	0.005166654	0.3548307	0.6400027	
1252	0.2883006	0.08651796	0.7628961	0.1505859	
1253	1.221914	0.006481044	0.02118741	0.9723315	
1254	0.8292694	0.1697723	0.1892135	0.6410142	
1255	0.7014417	0.08092143	0.4015701	0.5175085	
1256	0.456516	0.044033	0.6604131	0.2955539	
1257	0.1198728	0.1858996	0.8024039	0.0116965	
1258	0.5272052	0.1326136	0.4991883	0.3681982	
1259	0.8396685	0.09784075	0.2598176	0.6423417	
1260	1.190952	0.01145189	0.04321363	0.9453345	
1261	1.190952	0.01145189	0.04321363	0.9453345	
1262	0.1952862	0.152822	0.7720358	0.07514218	
1263	1.249452	2.407537e-05	0.003857673	0.9961183	
1264	0.685348	0.101989	0.3924991	0.5055119	
1265	0.1952862	0.152822	0.7720358	0.07514218	
1266	0.9240463	0.1374586	0.1407713	0.7217701	
1267	0.9225024	0.01624352	0.2767124	0.707044	
1268	0.2873408	0.09981237	0.7489911	0.1511965	
1269	0.134883	0.08157718	0.9048647	0.01355816	
1270	0.7115013	0.2216646	0.236374	0.5419615	
1271	0.6979615	0.2284944	0.2408371	0.5306685	
1272	0.9415991	0.03967747	0.2337083	0.7266142	
1273	1.249538	5.500827e-05	0.003746505	0.9961985	
1274	1.040802	0.05031083	0.1336504	0.8160388	
1275	0.456516	0.044033	0.6604131	0.2955539	
1276	0.3167944	0.1087116	0.712909	0.1783793	
1277	0.3167944	0.1087116	0.712909	0.1783793	
1278	1.209007	0.01060662	0.02808968	0.9613037	
1279	0.3101908	0.08176185	0.7487021	0.169536	
1280	0.2249942	0.1223855	0.7793963	0.09821823	
1281	0.2978287	0.09023032	0.7502985	0.1594712	
1282	0.3854736	0.05442477	0.7120774	0.2334978	
1283	0.5077435	0.08217094	0.572501	0.3453281	
1284	0.5077435	0.08217094	0.572501	0.3453281	
1285	0.1952862	0.152822	0.7720358	0.07514218	
1286	0.1952862	0.152822	0.7720358	0.07514218	
1287	0.2249942	0.1223855	0.7793963	0.09821823	
1288	1.248286	0.0003544837	0.004527625	0.9951179	
1289	1.229475	0.003644625	0.01760967	0.9787457	
1290	1.155378	0.007504282	0.07924365	0.9132521	
1291	1.155378	0.007504282	0.07924365	0.9132521	
1292	0.1904091	0.1547154	0.7742727	0.07101196	
1293	1.184846	0.01872364	0.04057307	0.9407033	
1294	0.7954199	0.06787672	0.3324468	0.5996764	
1295	1.2534	4.286476e-05	0.000324566	0.9996326	
1296	1.253315	0.0001182494	0.0003163764	0.9995654	
1297	1.251018	1.77772e-05	0.002470769	0.9975115	
1298	1.251018	1.77772e-05	0.002470769	0.9975115	
1299	1.230067	0.00311343	0.0176732	0.9792134	
1300	1.053582	0.02268414	0.1529513	0.8243646	
1301	0.8097631	0.1774125	0.1980849	0.6245025	
1302	0.6917949	0.1408858	0.3435823	0.5155319	
1303	0.1264866	0.1111396	0.8795154	0.009345038	
1304	0.1264866	0.1111396	0.8795154	0.009345038	
1305	0.1347931	0.3918439	0.5605002	0.04765595	
1306	1.211054	0.01402079	0.0224784	0.9635008	
1307	0.1952862	0.152822	0.7720358	0.07514218	
1308	0.1952862	0.152822	0.7720358	0.07514218	
1309	1.223252	6.820842e-05	0.02711683	0.972815	
1310	1.232423	5.458396e-05	0.01897257	0.9809728	
1311	1.249955	0.0009662688	0.002363635	0.9966701	
1312	1.249955	0.0009662688	0.002363635	0.9966701	
1313	0.1198728	0.1858996	0.8024039	0.0116965	
1314	1.248761	0.0006415022	0.003786522	0.995572	
1315	1.182322	0.02719668	0.03341218	0.9393911	
1316	1.056388	0.07891152	0.08803414	0.8330543	
1317	0.3097812	0.09336543	0.7361848	0.1704498	
1318	1.184846	0.01872364	0.04057307	0.9407033	
1319	1.184846	0.01872364	0.04057307	0.9407033	
1320	0.2115598	0.1360526	0.7761751	0.08777228	
1321	0.6684086	0.004774846	0.5154916	0.4797335	
1322	0.1952862	0.152822	0.7720358	0.07514218	
1323	0.3335077	0.08802351	0.7210075	0.190969	
1324	0.2966007	0.08247857	0.7599966	0.1575249	
1325	1.054885	0.01300429	0.1625382	0.8244575	
1326	0.6979615	0.2284944	0.2408371	0.5306685	
1327	1.225427	0.007170915	0.01729649	0.9755326	
1328	0.2167113	0.1526906	0.7531215	0.09418791	
1329	1.016558	0.09373575	0.1070103	0.7992539	
1330	1.187745	0.0171847	0.03970197	0.9431133	
1331	0.1952862	0.152822	0.7720358	0.07514218	
1332	0.2249942	0.1223855	0.7793963	0.09821823	
1333	1.232531	0.002284917	0.01640055	0.9813145	
1334	1.187745	0.0171847	0.03970197	0.9431133	
1335	1.230365	0.002348623	0.0182571	0.9793943	
1336	0.1952862	0.152822	0.7720358	0.07514218	
1337	1.031818	0.007983866	0.1886327	0.8033834	
1338	0.6979615	0.2284944	0.2408371	0.5306685	
1339	1.00036	0.09569895	0.1192405	0.7850605	
1340	0.6979615	0.2284944	0.2408371	0.5306685	
1341	0.1156584	0.1262872	0.8723323	0.001380581	
1342	0.3336465	0.3965771	0.3783413	0.2250815	
1343	0.6979615	0.2284944	0.2408371	0.5306685	
1344	0.6979615	0.2284944	0.2408371	0.5306685	
1345	0.6979615	0.2284944	0.2408371	0.5306685	
1346	0.6979615	0.2284944	0.2408371	0.5306685	
1347	0.6979615	0.2284944	0.2408371	0.5306685	
1348	0.6979615	0.2284944	0.2408371	0.5306685	
1349	0.6979615	0.2284944	0.2408371	0.5306685	
1350	0.6979615	0.2284944	0.2408371	0.5306685	
1351	0.6979615	0.2284944	0.2408371	0.5306685	
1352	0.6979615	0.2284944	0.2408371	0.5306685	
1353	0.6979615	0.2284944	0.2408371	0.5306685	
1354	0.6979615	0.2284944	0.2408371	0.5306685	
1355	0.2973339	0.08214337	0.7597164	0.1581403	
1356	0.2249942	0.1223855	0.7793963	0.09821823	
1357	0.1952862	0.152822	0.7720358	0.07514218	
1358	0.3164722	0.3128124	0.486612	0.2005757	
1359	0.1952862	0.152822	0.7720358	0.07514218	
1360	1.177944	0.0004689556	0.06697804	0.932553	
1361	1.2471	0.0009802949	0.00488839	0.9941313	
1362	0.1525525	0.1571973	0.8051953	0.0376073	
1363	1.246065	0.0002524575	0.006616836	0.9931307	
1364	0.2743779	0.3456724	0.4875802	0.1667475	
1365	0.401134	0.05609193	0.6962948	0.2476133	
1366	0.1952862	0.152822	0.7720358	0.07514218	
1367	0.1791034	0.05476681	0.895289	0.04994421	
1368	0.5243454	0.3088144	0.3061219	0.3850637	
1369	1.227847	0.003586923	0.01912206	0.977291	
1370	0.1560123	0.3006248	0.6428905	0.05648468	
1371	1.16713	0.0299298	0.04389297	0.9261772	
1372	1.031818	0.007983866	0.1886327	0.8033834	
1373	0.2165041	0.4011424	0.4774855	0.1213721	
1374	0.2261925	0.1084817	0.7937656	0.09775265	
1375	0.1952862	0.152822	0.7720358	0.07514218	
1376	0.1791034	0.05476681	0.895289	0.04994421	
1377	0.2548483	0.2975541	0.5583729	0.144073	
1378	0.7363241	0.09380113	0.3562395	0.5499593	
1379	0.8396685	0.09784075	0.2598176	0.6423417	
1380	0.3358328	0.1376785	0.6638142	0.1985073	
1381	0.3390541	0.07954744	0.7254831	0.1949695	
1382	0.1198728	0.1858996	0.8024039	0.0116965	
1383	1.251274	7.526421e-06	0.002254361	0.9977381	
1384	1.251274	7.526421e-06	0.002254361	0.9977381	
1385	1.055406	0.08663757	0.08033059	0.8330318	
1386	1.139538	0.02526201	0.07362101	0.901117	
1387	1.252858	0.0001382801	0.0007003738	0.9991613	
1388	0.1955902	0.2180897	0.6993081	0.08260225	
1389	0.1955902	0.2180897	0.6993081	0.08260225	
1390	0.2548483	0.2975541	0.5583729	0.144073	
1391	0.3097812	0.09336543	0.7361848	0.1704498	
1392	1.230735	0.005927394	0.01395476	0.9801178	
1393	1.230365	0.002348623	0.0182571	0.9793943	
1394	0.4586451	0.3096639	0.3636272	0.3267089	
1395	1.184846	0.01872364	0.04057307	0.9407033	
1396	0.1952862	0.152822	0.7720358	0.07514218	
1397	0.6979615	0.2284944	0.2408371	0.5306685	
1398	0.3760581	0.3719374	0.367965	0.2600976	
1399	0.9767039	0.08886682	0.1478704	0.7632627	
1400	0.6337111	0.2590702	0.2640516	0.4768781	
1401	0.1952862	0.152822	0.7720358	0.07514218	
1402	1.209217	0.0002351485	0.03941705	0.9603478	
1403	1.251274	7.526421e-06	0.002254361	0.9977381	
1404	0.2548483	0.2975541	0.5583729	0.144073	
1405	0.2548483	0.2975541	0.5583729	0.144073	
1406	0.8594298	0.1169616	0.2210104	0.662028	
1407	0.8594298	0.1169616	0.2210104	0.662028	
1408	1.220362	0.0001049572	0.0296464	0.9702486	
1409	0.2249942	0.1223855	0.7793963	0.09821823	
1410	0.3179062	0.1295207	0.6888186	0.1816607	
1411	0.1952862	0.152822	0.7720358	0.07514218	
1412	0.1791034	0.05476681	0.895289	0.04994421	
1413	0.3390541	0.07954744	0.7254831	0.1949695	
1414	1.251274	7.526421e-06	0.002254361	0.9977381	
1415	0.3097812	0.09336543	0.7361848	0.1704498	
1416	0.2024417	0.07499313	0.8520724	0.0729345	
1417	0.1711114	0.1879577	0.7545361	0.05750616	
1418	0.1347931	0.3918439	0.5605002	0.04765595	
1419	1.187745	0.0171847	0.03970197	0.9431133	
1420	1.070555	0.02288608	0.1376276	0.8394864	
1421	0.1952862	0.152822	0.7720358	0.07514218	
1422	0.2966007	0.08247857	0.7599966	0.1575249	
1423	1.127925	0.0308759	0.07772026	0.8914038	
1424	1.149197	0.004473347	0.08810679	0.9074199	
1425	0.1379343	0.1311235	0.8471459	0.02173052	
1426	1.251952	0.000511873	0.001091292	0.9983968	
1427	1.253315	0.0001182494	0.0003163764	0.9995654	
1428	0.2485252	0.1992853	0.6730918	0.1276229	
1429	0.2826657	0.4107341	0.4079785	0.1812875	
1430	0.2148993	0.1460851	0.7620665	0.09184831	
1431	0.8396685	0.09784075	0.2598176	0.6423417	
1432	0.4040271	0.04840935	0.7022499	0.2493407	
1433	0.703308	0.09483532	0.3844632	0.5207015	
1434	0.1521634	0.08716275	0.8832909	0.02954639	
1435	0.1952862	0.152822	0.7720358	0.07514218	
1436	0.1952862	0.152822	0.7720358	0.07514218	
1437	1.088065	0.02048631	0.1247141	0.8547995	
1438	0.2778312	0.2090768	0.6361504	0.1547728	
1439	0.9601023	0.001512983	0.259616	0.738871	
1440	0.2568799	0.4833341	0.3503208	0.1663452	
1441	1.033024	0.0535648	0.1369578	0.8094774	
1442	0.5027601	0.3415611	0.2889707	0.3694682	
1443	0.195331	0.1721134	0.7505795	0.07730707	
1444	1.074371	0.06675675	0.08552928	0.847714	
1445	0.2249942	0.1223855	0.7793963	0.09821823	
1446	0.2249942	0.1223855	0.7793963	0.09821823	
1447	0.7954199	0.06787672	0.3324468	0.5996764	
1448	0.685348	0.101989	0.3924991	0.5055119	
1449	0.8089533	0.1332903	0.2477879	0.6189218	
1450	0.1952862	0.152822	0.7720358	0.07514218	
1451	0.5259704	0.191136	0.4353177	0.3735463	
1452	0.7223264	0.2180553	0.2307507	0.5511941	
1453	0.3401415	0.407728	0.360184	0.232088	
1454	1.127925	0.0308759	0.07772026	0.8914038	
1455	1.23355	4.565159e-05	0.01797988	0.9819745	
1456	0.2548483	0.2975541	0.5583729	0.144073	
1457	0.3974417	0.006875953	0.754217	0.238907	
1458	0.1216751	0.126385	0.8668711	0.006743925	
1459	0.8089533	0.1332903	0.2477879	0.6189218	
1460	1.249739	0.001088287	0.002420407	0.9964913	
1461	0.8792316	0.06563524	0.2603745	0.6739902	
1462	1.211054	0.01402079	0.0224784	0.9635008	
1463	0.1952862	0.152822	0.7720358	0.07514218	
1464	0.9252087	0.04396485	0.2435299	0.7125053	
1465	0.2793012	0.2088284	0.6351185	0.1560531	
1466	0.1157844	0.1835088	0.8086952	0.007795988	
1467	0.3229624	0.07360118	0.7463999	0.1799989	
1468	1.158384	0.01833421	0.06454592	0.9171199	
1469	1.158384	0.01833421	0.06454592	0.9171199	
1470	0.3723562	0.1785703	0.585926	0.2355037	
1471	0.3723562	0.1785703	0.585926	0.2355037	
1472	0.1791034	0.05476681	0.895289	0.04994421	
1473	0.8089533	0.1332903	0.2477879	0.6189218	
1474	0.6979615	0.2284944	0.2408371	0.5306685	
1475	0.7223264	0.2180553	0.2307507	0.5511941	
1476	0.1238641	0.1143912	0.8782386	0.007370199	
1477	1.055406	0.08663757	0.08033059	0.8330318	
1478	0.2115598	0.1360526	0.7761751	0.08777228	
1479	0.2826117	0.2326494	0.6057284	0.1616222	
1480	0.6873743	0.1015843	0.3911457	0.5072699	
1481	0.9849142	0.005076626	0.2335866	0.7613368	
1482	0.8089533	0.1332903	0.2477879	0.6189218	
1483	1.172379	0.01412898	0.0567641	0.9291069	
1484	0.8292694	0.1697723	0.1892135	0.6410142	
1485	0.6979615	0.2284944	0.2408371	0.5306685	
1486	0.6979615	0.2284944	0.2408371	0.5306685	
1487	0.1952862	0.152822	0.7720358	0.07514218	
1488	0.1952862	0.152822	0.7720358	0.07514218	
1489	0.2919922	0.08644996	0.7596875	0.1538625	
1490	0.2919922	0.08644996	0.7596875	0.1538625	
1491	0.6979615	0.2284944	0.2408371	0.5306685	
1492	0.6979615	0.2284944	0.2408371	0.5306685	
1493	0.347556	0.1700656	0.6174304	0.212504	
1494	1.216029	0.0002385561	0.03335318	0.9664083	
1495	1.171336	0.01698209	0.05452504	0.9284929	
1496	0.8628395	0.1547267	0.1760519	0.6692214	
1497	0.6684086	0.004774846	0.5154916	0.4797335	
1498	0.3719901	0.07833236	0.6975315	0.2241361	
1499	0.1952862	0.152822	0.7720358	0.07514218	
1500	0.68585	0.2340696	0.2454224	0.520508	
1501	0.8372261	0.02333204	0.3447067	0.6319613	
1502	0.7252393	0.2407936	0.2029162	0.5562902	
1503	1.2471	0.0009802949	0.00488839	0.9941313	
1504	0.347556	0.1700656	0.6174304	0.212504	
1505	0.7223264	0.2180553	0.2307507	0.5511941	
1506	0.7223264	0.2180553	0.2307507	0.5511941	
1507	0.2836163	0.08814463	0.7652576	0.1465978	
1508	1.246065	0.0002524575	0.006616836	0.9931307	
1509	1.146521	0.01605563	0.07762968	0.9063147	
1510	0.9738988	0.02722561	0.2187973	0.7539771	
1511	1.251241	0.0007471339	0.001463349	0.9977895	
1512	0.4405192	0.04478454	0.6738099	0.2814056	
1513	0.2810471	0.298426	0.5340979	0.167476	
1514	0.8096624	0.1769458	0.1986927	0.6243615	
1515	0.685348	0.101989	0.3924991	0.5055119	
1516	0.685348	0.101989	0.3924991	0.5055119	
1517	1.230335	0.003940673	0.01651656	0.9795428	
1518	1.233348	0.00320305	0.01465478	0.9821422	
1519	1.175226	0.01120344	0.05747988	0.9313167	
1520	0.6979615	0.2284944	0.2408371	0.5306685	
1521	0.8485145	0.005166654	0.3548307	0.6400027	
1522	0.6949561	0.1004711	0.3856367	0.5138923	
1523	1.246652	0.001170364	0.005075797	0.9937538	
1524	0.9527118	0.01480817	0.251431	0.7337609	
1525	0.3982983	0.3071314	0.4201245	0.2727442	
1526	1.183435	0.003702078	0.05850404	0.9377939	
1527	0.1175835	0.177862	0.8133634	0.008774533	
1528	1.252672	1.113418e-05	0.001007136	0.9989817	
1529	1.082936	0.02948763	0.1192843	0.851228	
1530	1.146521	0.01605563	0.07762968	0.9063147	
1531	1.250679	0.0004321943	0.002312545	0.9972553	
1532	0.1952862	0.152822	0.7720358	0.07514218	
1533	0.1952862	0.152822	0.7720358	0.07514218	
1534	0.4381918	0.1379208	0.5724846	0.2895946	
1535	0.1525525	0.1571973	0.8051953	0.0376073	
1536	1.251274	7.526421e-06	0.002254361	0.9977381	
1537	1.251274	7.526421e-06	0.002254361	0.9977381	
1538	1.252672	1.113418e-05	0.001007136	0.9989817	
1539	1.192869	0.01126817	0.04171226	0.9470196	
1540	1.192869	0.01126817	0.04171226	0.9470196	
1541	1.049132	0.06939848	0.1050494	0.8255521	
1542	1.236955	0.003534578	0.0110773	0.9853881	
1543	1.23925	0.0004774412	0.01243034	0.9870922	
1544	0.7223264	0.2180553	0.2307507	0.5511941	
1545	1.187745	0.0171847	0.03970197	0.9431133	
1546	1.2534	4.286476e-05	0.000324566	0.9996326	
1547	0.3092567	0.04541763	0.7898809	0.1647015	
1548	0.685348	0.101989	0.3924991	0.5055119	
1549	0.8594298	0.1169616	0.2210104	0.662028	
1550	0.8594298	0.1169616	0.2210104	0.662028	
1551	0.8396685	0.09784075	0.2598176	0.6423417	
1552	0.8097631	0.1774125	0.1980849	0.6245025	
1553	0.1482466	0.009611374	0.9728694	0.01751919	
1554	0.5302481	0.3224997	0.2856779	0.3918224	
1555	1.097089	0.004543473	0.1343856	0.8610709	
1556	0.2115598	0.1360526	0.7761751	0.08777228	
1557	0.6979615	0.2284944	0.2408371	0.5306685	
1558	0.6979615	0.2284944	0.2408371	0.5306685	
1559	1.082936	0.02948763	0.1192843	0.851228	
1560	0.6979615	0.2284944	0.2408371	0.5306685	
1561	1.082936	0.02948763	0.1192843	0.851228	
1562	0.1711114	0.1879577	0.7545361	0.05750616	
1563	0.6979615	0.2284944	0.2408371	0.5306685	
1564	1.082936	0.02948763	0.1192843	0.851228	
1565	0.1376512	0.228885	0.7388674	0.03224764	
1566	0.3167944	0.1087116	0.712909	0.1783793	
1567	0.6979615	0.2284944	0.2408371	0.5306685	
1568	0.7223264	0.2180553	0.2307507	0.5511941	
1569	1.14258	0.01669827	0.08042153	0.9028802	
1570	0.6979615	0.2284944	0.2408371	0.5306685	
1571	0.3167944	0.1087116	0.712909	0.1783793	
1572	1.082936	0.02948763	0.1192843	0.851228	
1573	0.6979615	0.2284944	0.2408371	0.5306685	
1574	0.2919922	0.08644996	0.7596875	0.1538625	
1575	1.211054	0.01402079	0.0224784	0.9635008	
1576	0.3167944	0.1087116	0.712909	0.1783793	
1577	0.7223264	0.2180553	0.2307507	0.5511941	
1578	1.066108	0.01693761	0.1481876	0.8348748	
1579	0.3167944	0.1087116	0.712909	0.1783793	
1580	0.9623779	0.002776158	0.2561892	0.7410346	
1581	0.6979615	0.2284944	0.2408371	0.5306685	
1582	1.246521	0.001096541	0.005274227	0.9936292	
1583	1.209007	0.01060662	0.02808968	0.9613037	
1584	0.1347931	0.3918439	0.5605002	0.04765595	
1585	0.8922344	0.0001425294	0.3215141	0.6783434	
1586	1.223252	6.820842e-05	0.02711683	0.972815	
1587	1.253315	0.0001182494	0.0003163764	0.9995654	
1588	0.1347931	0.3918439	0.5605002	0.04765595	
1589	0.3167944	0.1087116	0.712909	0.1783793	
1590	0.3167944	0.1087116	0.712909	0.1783793	
1591	0.3358328	0.1376785	0.6638142	0.1985073	
1592	1.248046	0.0004465176	0.004638958	0.9949145	
1593	1.248046	0.0004465176	0.004638958	0.9949145	
1594	0.1952862	0.152822	0.7720358	0.07514218	
1595	0.3723562	0.1785703	0.585926	0.2355037	
1596	0.3723562	0.1785703	0.585926	0.2355037	
1597	0.7804821	0.206623	0.1917058	0.6016712	
1598	1.146521	0.01605563	0.07762968	0.9063147	
1599	1.250679	0.0004321943	0.002312545	0.9972553	
1600	1.146521	0.01605563	0.07762968	0.9063147	
1601	0.1874059	0.1876747	0.7403544	0.07197092	
1602	0.1952862	0.152822	0.7720358	0.07514218	
1603	0.1791034	0.05476681	0.895289	0.04994421	
1604	0.8089533	0.1332903	0.2477879	0.6189218	
1605	0.1791034	0.05476681	0.895289	0.04994421	
1606	0.8089533	0.1332903	0.2477879	0.6189218	
1607	0.1791034	0.05476681	0.895289	0.04994421	
1608	0.1791034	0.05476681	0.895289	0.04994421	
1609	0.1791034	0.05476681	0.895289	0.04994421	
1610	0.8089533	0.1332903	0.2477879	0.6189218	
1611	0.1791034	0.05476681	0.895289	0.04994421	
1612	0.8089533	0.1332903	0.2477879	0.6189218	
1613	0.1791034	0.05476681	0.895289	0.04994421	
1614	0.1791034	0.05476681	0.895289	0.04994421	
1615	0.8089533	0.1332903	0.2477879	0.6189218	
1616	1.084118	0.004103864	0.1464128	0.8494833	
1617	0.1952862	0.152822	0.7720358	0.07514218	
1618	0.2778312	0.2090768	0.6361504	0.1547728	
1619	1.17003	0.009518861	0.06397226	0.9265089	
1620	0.6979615	0.2284944	0.2408371	0.5306685	
1621	0.6979615	0.2284944	0.2408371	0.5306685	
1622	1.239321	0.003578131	0.008924693	0.9874972	
1623	1.2098	0.016761	0.02055174	0.9626873	
1624	0.4405192	0.04478454	0.6738099	0.2814056	
1625	0.3952586	0.09590281	0.6573253	0.2467719	
1626	1.209007	0.01060662	0.02808968	0.9613037	
1627	0.6110871	0.02173169	0.5476613	0.430607	
1628	0.6110871	0.02173169	0.5476613	0.430607	
1629	0.6110871	0.02173169	0.5476613	0.430607	
1630	1.226795	0.004430296	0.01912197	0.9764477	
1631	0.1791034	0.05476681	0.895289	0.04994421	
1632	0.1791034	0.05476681	0.895289	0.04994421	
1633	0.2836163	0.08814463	0.7652576	0.1465978	
1634	0.2836163	0.08814463	0.7652576	0.1465978	
1635	0.2836163	0.08814463	0.7652576	0.1465978	
1636	0.2836163	0.08814463	0.7652576	0.1465978	
1637	1.220362	0.0001049572	0.0296464	0.9702486	
1638	1.098103	0.01453344	0.1223925	0.863074	
1639	0.8524903	0.1595346	0.1799212	0.6605442	
1640	0.257955	0.06449534	0.8143407	0.1211639	
1641	1.226795	0.004430296	0.01912197	0.9764477	
1642	0.1952862	0.152822	0.7720358	0.07514218	
1643	0.1952862	0.152822	0.7720358	0.07514218	
1644	0.1952862	0.152822	0.7720358	0.07514218	
1645	0.8396685	0.09784075	0.2598176	0.6423417	
1646	0.1952862	0.152822	0.7720358	0.07514218	
1647	0.1952862	0.152822	0.7720358	0.07514218	
1648	0.1711114	0.1879577	0.7545361	0.05750616	
1649	0.1952862	0.152822	0.7720358	0.07514218	
1650	0.1711114	0.1879577	0.7545361	0.05750616	
1651	1.131876	0.001451142	0.1068713	0.8916776	
1652	1.127635	0.0006347816	0.1115499	0.8878153	
1653	0.9845756	0.007449148	0.2312539	0.7612969	
1654	0.2548483	0.2975541	0.5583729	0.144073	
1655	0.9033357	0.0596001	0.245631	0.6947689	
1656	1.236359	0.005693091	0.00921188	0.985095	
1657	0.2323191	0.09303569	0.8054627	0.1015016	
1658	1.221914	0.006481044	0.02118741	0.9723315	
1659	1.221914	0.006481044	0.02118741	0.9723315	
1660	1.221914	0.006481044	0.02118741	0.9723315	
1661	1.248761	0.0006415022	0.003786522	0.995572	
1662	1.157759	0.0140049	0.06990885	0.9160862	
1663	1.146521	0.01605563	0.07762968	0.9063147	
1664	0.6979615	0.2284944	0.2408371	0.5306685	
1665	1.082936	0.02948763	0.1192843	0.851228	
1666	1.146521	0.01605563	0.07762968	0.9063147	
1667	1.250679	0.0004321943	0.002312545	0.9972553	
1668	1.146521	0.01605563	0.07762968	0.9063147	
1669	1.146521	0.01605563	0.07762968	0.9063147	
1670	1.250679	0.0004321943	0.002312545	0.9972553	
1671	1.146521	0.01605563	0.07762968	0.9063147	
1672	1.146521	0.01605563	0.07762968	0.9063147	
1673	1.250679	0.0004321943	0.002312545	0.9972553	
1674	1.146521	0.01605563	0.07762968	0.9063147	
1675	0.6979615	0.2284944	0.2408371	0.5306685	
1676	1.082936	0.02948763	0.1192843	0.851228	
1677	1.146521	0.01605563	0.07762968	0.9063147	
1678	1.250679	0.0004321943	0.002312545	0.9972553	
1679	1.146521	0.01605563	0.07762968	0.9063147	
1680	1.146521	0.01605563	0.07762968	0.9063147	
1681	1.250679	0.0004321943	0.002312545	0.9972553	
1682	1.230277	0.0002524642	0.02066214	0.9790854	
1683	1.24177	0.0001324718	0.01057133	0.9892962	
1684	1.252458	8.40311e-05	0.001116742	0.9987992	
1685	0.313751	0.008341078	0.8270435	0.1646155	
1686	0.313751	0.008341078	0.8270435	0.1646155	
1687	0.1198728	0.1858996	0.8024039	0.0116965	
1688	1.252458	8.40311e-05	0.001116742	0.9987992	
1689	1.252458	8.40311e-05	0.001116742	0.9987992	
1690	1.248761	0.0006415022	0.003786522	0.995572	
1691	0.1157844	0.1835088	0.8086952	0.007795988	
1692	0.6979615	0.2284944	0.2408371	0.5306685	
1693	0.1952862	0.152822	0.7720358	0.07514218	
1694	1.223252	6.820842e-05	0.02711683	0.972815	
1695	1.223252	6.820842e-05	0.02711683	0.972815	
1696	0.7626144	0.06918534	0.3601784	0.5706362	
1697	0.8396685	0.09784075	0.2598176	0.6423417	
1698	1.192869	0.01126817	0.04171226	0.9470196	
1699	1.040973	0.07898319	0.101668	0.8193488	
1700	0.6692726	0.005852349	0.5135268	0.4806208	
1701	0.1952862	0.152822	0.7720358	0.07514218	
1702	0.3841432	0.3504964	0.3845752	0.2649284	
1703	1.251274	7.526421e-06	0.002254361	0.9977381	
1704	1.251274	7.526421e-06	0.002254361	0.9977381	
1705	1.252672	1.113418e-05	0.001007136	0.9989817	
1706	1.251274	7.526421e-06	0.002254361	0.9977381	
1707	0.3167944	0.1087116	0.712909	0.1783793	
1708	0.1525525	0.1571973	0.8051953	0.0376073	
1709	0.1482466	0.009611374	0.9728694	0.01751919	
1710	1.249739	0.001088287	0.002420407	0.9964913	
1711	1.22683	0.00817246	0.01493602	0.9768915	
1712	0.2249942	0.1223855	0.7793963	0.09821823	
1713	1.209007	0.01060662	0.02808968	0.9613037	
1714	0.1347931	0.3918439	0.5605002	0.04765595	
1715	0.1347931	0.3918439	0.5605002	0.04765595	
1716	0.8844413	0.1032247	0.2140097	0.6827656	
1717	0.8844413	0.1032247	0.2140097	0.6827656	
1718	1.184846	0.01872364	0.04057307	0.9407033	
1719	0.2249942	0.1223855	0.7793963	0.09821823	
1720	1.14258	0.01669827	0.08042153	0.9028802	
1721	0.3167944	0.1087116	0.712909	0.1783793	
1722	0.4783535	0.2971174	0.3600228	0.3428598	
1723	0.2525442	0.3882047	0.4597863	0.1520089	
1724	0.1952862	0.152822	0.7720358	0.07514218	
1725	0.3085448	0.01220781	0.8273823	0.1604099	
1726	1.097353	0.06225257	0.07008417	0.8676633	
1727	0.2005239	0.1030795	0.8225983	0.07432224	
1728	0.2267549	0.4259684	0.4408054	0.1332262	
1729	0.3679206	0.3624296	0.3857594	0.251811	
1730	0.5402473	0.2599238	0.3462515	0.3938247	
1731	0.3952586	0.09590281	0.6573253	0.2467719	
1732	0.8791828	0.02282959	0.3079389	0.6692315	
1733	0.6979615	0.2284944	0.2408371	0.5306685	
1734	0.1952862	0.152822	0.7720358	0.07514218	
1735	1.141025	0.02245507	0.07541459	0.9021303	
1736	0.5869057	0.1965504	0.3750975	0.4283521	
1737	0.1952862	0.152822	0.7720358	0.07514218	
1738	0.195331	0.1721134	0.7505795	0.07730707	
1739	0.9891131	0.07305746	0.1543818	0.7725607	
1740	0.3878414	0.3781465	0.3505892	0.2712643	
1741	0.3878414	0.3781465	0.3505892	0.2712643	
1742	0.6241166	0.2666581	0.2641635	0.4691785	
1743	1.086678	0.04259055	0.1014093	0.8560001	
1744	1.10128	0.02796415	0.1046562	0.8673797	
